,Area_Code,GP_Name,Area_Type,Time_Period,Deprivation_Score_IMD_2019,GP_Rank,Percentile_Rank,decile,report_period_end,practice_name,practice_code,region_code,Pat_Appts_Use,Pat_Presc_Use,Total_Use,patient_list_size,Pat_Presc_Use_per_1000,Pat_Appts_Use_per_1000
4939,L81073,WEST VIEW SURGERY,GP,2019,13.7033899248539,5343.0,0.23467048710601718,30% least deprived,2021-09-30,WEST VIEW SURGERY,L81073,Y58,4.0,557.0,1819.0,7510.0,74.17,0.53
4940,K83009,MOULTON SURGERY,GP,2019,13.6855334764303,5344.0,0.23452722063037248,30% least deprived,2021-09-30,MOULTON SURGERY,K83009,Y60,231.0,1884.0,4173.0,11726.0,160.67,19.7
4941,C84080,THE MANOR SURGERY,GP,2019,13.6823489053346,5345.0,0.2343839541547278,30% least deprived,2021-09-30,THE MANOR SURGERY,C84080,Y60,341.0,992.0,5616.0,13015.0,76.22,26.2
4942,B87003,COLLEGE LANE SURGERY,GP,2019,13.6821719725663,5346.0,0.2342406876790831,30% least deprived,2021-09-30,COLLEGE LANE SURGERY,B87003,Y63,152.0,1313.0,3245.0,10312.0,127.33,14.74
4943,M87014,LAPAL MEDICAL PRACTICE,GP,2019,13.6783277417536,5347.0,0.2340974212034384,30% least deprived,2021-09-30,LAPAL MEDICAL PRACTICE,M87014,Y60,115.0,340.0,17664.0,7460.0,45.58,15.42
4944,F81141,ROWHEDGE SURGERY,GP,2019,13.6737701575533,5348.0,0.23395415472779368,30% least deprived,2021-09-30,ROWHEDGE SURGERY,F81141,Y61,305.0,775.0,2716.0,15322.0,50.58,19.91
4945,M83711,TRENTHAM MEWS MEDICAL CENTRE,GP,2019,13.6725738444194,5349.0,0.233810888252149,30% least deprived,2021-09-30,TRENTHAM MEWS MEDICAL CENTRE,M83711,Y60,0.0,396.0,8138.0,3574.0,110.8,0.0
4946,E81035,SANDY HEALTH CENTRE,GP,2019,13.6723856486797,5350.0,0.2336676217765043,30% least deprived,2021-09-30,SANDY HEALTH CENTRE,E81035,Y61,170.0,1996.0,4323.0,8822.0,226.25,19.27
4947,H82043,GROVE HOUSE SURGERY,GP,2019,13.6686819569273,5351.0,0.2335243553008596,30% least deprived,2021-09-30,GROVE HOUSE SURGERY,H82043,Y59,292.0,1109.0,3724.0,11518.0,96.28,25.35
4948,D82023,ROUNDWELL MEDICAL CENTRE,GP,2019,13.6666507924752,5352.0,0.2333810888252149,30% least deprived,2021-09-30,ROUNDWELL MEDICAL CENTRE,D82023,Y61,975.0,2236.0,6292.0,14211.0,157.34,68.61
4949,D81081,GREAT STAUGHTON SURGERY,GP,2019,13.6657559627691,5354.0,0.2330945558739255,30% least deprived,2021-09-30,GREAT STAUGHTON SURGERY,D81081,Y61,557.0,847.0,2754.0,3809.0,222.37,146.23
4950,B81619,PARK VIEW SURGERY,GP,2019,13.6652337576822,5355.0,0.2329512893982808,30% least deprived,2021-09-30,PARK VIEW SURGERY,B81619,Y63,0.0,687.0,14925.0,3796.0,180.98,0.0
4951,B82083,YORK MEDICAL GROUP,GP,2019,13.6640672561208,5356.0,0.2328080229226361,30% least deprived,2021-09-30,YORK MEDICAL GROUP,B82083,Y63,550.0,6471.0,37203.0,43870.0,147.5,12.54
4952,L83088,REDFERN HEALTH CENTRE,GP,2019,13.6626562162162,5357.0,0.23266475644699142,30% least deprived,2021-09-30,REDFERN HEALTH CENTRE,L83088,Y58,0.0,272.0,8181.0,4964.0,54.79,0.0
4953,B86658,MOORFIELD HOUSE SURGERY,GP,2019,13.6624933598938,5358.0,0.2325214899713467,30% least deprived,2021-09-30,MOORFIELD HOUSE SURGERY,B86658,Y63,1140.0,1297.0,4279.0,10285.0,126.11,110.84
4954,L81132,WESTFIELD SURGERY,GP,2019,13.6623999588731,5359.0,0.232378223495702,30% least deprived,2021-09-30,WESTFIELD SURGERY,L81132,Y58,4.0,431.0,913.0,5120.0,84.18,0.78
4955,J81039,MOORDOWN MEDICAL CENTRE,GP,2019,13.6601961990553,5360.0,0.2322349570200573,30% least deprived,2021-09-30,MOORDOWN MEDICAL CENTRE,J81039,Y58,0.0,916.0,2876.0,9341.0,98.06,0.0
4956,L85036,QUANTOCK VALE SURGERY,GP,2019,13.6559836800574,5361.0,0.23209169054441262,30% least deprived,2021-09-30,QUANTOCK VALE SURGERY,L85036,Y58,0.0,728.0,11200.0,5697.0,127.79,0.0
4957,K84056,CROPREDY SURGERY,GP,2019,13.6538843293152,5362.0,0.23194842406876792,30% least deprived,2021-09-30,CROPREDY SURGERY,K84056,Y59,1.0,958.0,14963.0,4435.0,216.01,0.23
4958,G82180,MAIDSTONE RD RAINHAM SURGERY,GP,2019,13.6514236495108,5363.0,0.2318051575931232,30% least deprived,2021-09-30,MAIDSTONE RD RAINHAM SURGERY,G82180,Y59,0.0,225.0,8567.0,4695.0,47.92,0.0
4959,K82044,CARRINGTON HOUSE SURGERY,GP,2019,13.6504028522205,5364.0,0.2316618911174785,30% least deprived,2021-09-30,CARRINGTON HOUSE SURGERY,K82044,Y59,0.0,502.0,32994.0,10535.0,47.65,0.0
4960,E83600,ADLER JS-THE SURGERY,GP,2019,13.6438918780862,5365.0,0.23151862464183381,30% least deprived,2021-09-30,ADLER JS-THE SURGERY,E83600,Y56,0.0,233.0,5882.0,6487.0,35.92,0.0
4961,H81002,KNOWLE GREEN MEDICAL,GP,2019,13.6384968230694,5366.0,0.23137535816618912,30% least deprived,2021-09-30,KNOWLE GREEN MEDICAL,H81002,Y59,0.0,438.0,12821.0,8783.0,49.87,0.0
4962,L83056,CLAREMONT MEDICAL PRACTICE,GP,2019,13.6356439488182,5367.0,0.2312320916905444,30% least deprived,2021-09-30,CLAREMONT MEDICAL PRACTICE,L83056,Y58,283.0,1454.0,5784.0,11357.0,128.03,24.92
4963,A83072,LANCHESTER MEDICAL CENTRE,GP,2019,13.6341305996682,5368.0,0.2310888252148997,30% least deprived,2021-09-30,LANCHESTER MEDICAL CENTRE,A83072,Y63,35.0,517.0,1124.0,4257.0,121.45,8.22
4964,E83621,BRUNSWICK PARK MEDICAL CENTRE,GP,2019,13.6294176325957,5369.0,0.230945558739255,30% least deprived,2021-09-30,BRUNSWICK PARK MEDICAL PRACTICE,E83621,Y56,0.0,532.0,27153.0,8479.0,62.74,0.0
4965,E84070,PINNER VIEW MEDICAL CENTRE,GP,2019,13.6273838150289,5370.0,0.23080229226361032,30% least deprived,2021-09-30,PINNER VIEW MEDICAL CENTRE,E84070,Y56,0.0,345.0,10783.0,4877.0,70.74,0.0
4966,N81067,OAKWOOD MEDICAL CENTRE,GP,2019,13.618488955489,5371.0,0.23065902578796563,30% least deprived,2021-09-30,OAKWOOD MEDICAL CENTRE,N81067,Y62,0.0,1487.0,25343.0,9220.0,161.28,0.0
4967,D81025,CHERRY HINTON MEDICAL CENTRE,GP,2019,13.6135847418913,5372.0,0.2305157593123209,30% least deprived,2021-09-30,CHERRY HINTON MEDICAL CENTRE,D81025,Y61,0.0,718.0,19394.0,10978.0,65.4,0.0
4968,J83057,NORTH SWINDON PRACTICE,GP,2019,13.6103852212803,5373.0,0.2303724928366762,30% least deprived,2021-09-30,NORTH SWINDON PRACTICE,J83057,Y58,1555.0,1007.0,5930.0,16301.0,61.78,95.39
4969,J83026,THREE CHEQUERS MEDICAL PRACTICE,GP,2019,13.6022189293711,5374.0,0.23022922636103152,30% least deprived,2021-09-30,THREE CHEQUERS MEDICAL PRACTICE,J83026,Y58,1860.0,3071.0,11683.0,23912.0,128.43,77.79
4970,H83015,PARKSIDE GROUP PRACTICE,GP,2019,13.601571587868,5375.0,0.23008595988538683,30% least deprived,2021-09-30,PARKSIDE GROUP PRACTICE,H83015,Y56,155.0,930.0,26037.0,13869.0,67.06,11.18
4971,D81082,ALMOND ROAD SURGERY,GP,2019,13.5760165737753,5376.0,0.22994269340974213,30% least deprived,2021-09-30,ALMOND ROAD SURGERY,D81082,Y61,415.0,1142.0,3211.0,7183.0,158.99,57.78
4972,D82037,LONG STRATTON MEDICAL PARTNERSHIP,GP,2019,13.5744407297564,5377.0,0.2297994269340974,30% least deprived,2021-09-30,LONG STRATTON MEDICAL PARTNERSHIP,D82037,Y61,314.0,1139.0,19057.0,11272.0,101.05,27.86
4973,H82013,LANGLEY HOUSE SURGERY,GP,2019,13.5734397280716,5378.0,0.22965616045845272,30% least deprived,2021-09-30,LANGLEY HOUSE SURGERY,H82013,Y59,1374.0,1722.0,5606.0,12741.0,135.15,107.84
4974,E86041,ACRE SURGERY,GP,2019,13.566727995347,5379.0,0.22951289398280803,30% least deprived,2021-09-30,ACRE SURGERY,E86041,Y56,0.0,301.0,8976.0,5358.0,56.18,0.0
4975,L84063,RENDCOMB SURGERY,GP,2019,13.5661548938135,5380.0,0.22936962750716333,30% least deprived,2021-09-30,RENDCOMB SURGERY,L84063,Y58,133.0,614.0,7409.0,4602.0,133.42,28.9
4976,H81042,CROUCH OAK FAMILY PRACTICE,GP,2019,13.5659314399421,5381.0,0.22922636103151864,30% least deprived,2021-09-30,CROUCH OAK FAMILY PRACTICE,H81042,Y59,0.0,1128.0,28823.0,16986.0,66.41,0.0
4977,H83013,OLD COULSDON MEDICAL PRACTICE,GP,2019,13.5633488721805,5382.0,0.22908309455587392,30% least deprived,2021-09-30,OLD COULSDON MEDICAL PRACTICE,H83013,Y56,873.0,1380.0,60519.0,17019.0,81.09,51.3
4978,C84045,COLLINGHAM MEDICAL CENTRE,GP,2019,13.5624089683553,5383.0,0.22893982808022922,30% least deprived,2021-09-30,COLLINGHAM MEDICAL CENTRE,C84045,Y60,784.0,1574.0,6343.0,7464.0,210.88,105.04
4979,F86008,GANTS HILL MEDICAL CENTRE,GP,2019,13.5605624392876,5384.0,0.22879656160458453,30% least deprived,2021-09-30,GANTS HILL MEDICAL CENTRE,F86008,Y56,0.0,316.0,11768.0,10482.0,30.15,0.0
4980,M83141,KINGSBRIDGE MEDICAL CENTRE,GP,2019,13.5585033733562,5385.0,0.22865329512893984,30% least deprived,2021-09-30,KINGSBRIDGE MEDICAL CENTRE,M83141,Y60,164.0,1113.0,45294.0,8859.0,125.63,18.51
4981,A82027,STATION HOUSE SURGERY,GP,2019,13.5584413325472,5386.0,0.22851002865329512,30% least deprived,2021-09-30,STATION HOUSE SURGERY,A82027,Y62,11.0,405.0,15458.0,9980.0,40.58,1.1
4982,M86622,GOVIND HEALTH CENTRE,GP,2019,13.5563971605388,5387.0,0.22836676217765042,30% least deprived,2021-09-30,GOVIND HEALTH CENTRE,M86622,Y60,0.0,242.0,7979.0,2936.0,82.43,0.0
4983,E87043,EMPEROR'S GATE CENTRE FOR HEALTH,GP,2019,13.5533205610179,5388.0,0.22822349570200573,30% least deprived,2021-09-30,EMPEROR'S GATE CENTRE FOR HEALTH,E87043,Y56,2.0,273.0,1305.0,6840.0,39.91,0.29
4984,E86618,CAREPOINT PRACTICE,GP,2019,13.5502849146758,5389.0,0.22808022922636104,30% least deprived,2021-09-30,CAREPOINT PRACTICE,E86618,Y56,73.0,325.0,9750.0,7200.0,45.14,10.14
4985,F81114,BADDOW VILLAGE SURGERY,GP,2019,13.5483853650743,5390.0,0.22793696275071634,30% least deprived,2021-09-30,BADDOW VILLAGE SURGERY,F81114,Y61,1484.0,2025.0,10252.0,12465.0,162.45,119.05
4986,H81632,THE ORCHARD SURGERY,GP,2019,13.5467274774775,5391.0,0.22779369627507162,30% least deprived,2021-09-30,THE ORCHARD SURGERY,H81632,Y59,0.0,127.0,4326.0,2394.0,53.05,0.0
4987,J82112,NEW HORIZONS MEDICAL PARTNERSHIP,GP,2019,13.5454577569537,5392.0,0.22765042979942693,30% least deprived,2021-09-30,NEW HORIZONS MEDICAL PARTNERSHIP,J82112,Y59,0.0,2413.0,56949.0,24271.0,99.42,0.0
4988,D81017,MILL ROAD SURGERY,GP,2019,13.5431223043746,5393.0,0.22750716332378224,30% least deprived,2021-09-30,MILL ROAD SURGERY,D81017,Y61,108.0,394.0,2496.0,7274.0,54.17,14.85
4989,F81067,AMBROSE AVENUE GROUP PRACTICE,GP,2019,13.5271704984483,5394.0,0.22736389684813754,30% least deprived,2021-09-30,AMBROSE AVENUE GROUP PRACTICE,F81067,Y61,1035.0,2449.0,9842.0,16141.0,151.73,64.12
4990,E85694,THE BOILEAU ROAD SURGERY,GP,2019,13.5254905133929,5395.0,0.22722063037249285,30% least deprived,2021-09-30,THE BOILEAU ROAD SURGERY,E85694,Y56,0.0,97.0,521.0,3694.0,26.26,0.0
4991,K82038,POPLAR GROVE PRACTICE,GP,2019,13.5252274393264,5396.0,0.22707736389684813,30% least deprived,2021-09-30,POPLAR GROVE PRACTICE,K82038,Y59,572.0,3276.0,133826.0,21536.0,152.12,26.56
4992,P91007,TIMPERLEY HEALTH CENTRE (WESTWOOD),GP,2019,13.5234989551892,5397.0,0.22693409742120343,30% least deprived,2021-09-30,TIMPERLEY HEALTH CENTRE (WESTWOOD),P91007,Y62,0.0,185.0,11975.0,4462.0,41.46,0.0
4993,D81050,THE HICKS GROUP PRACTICE,GP,2019,13.5191721708185,5398.0,0.22679083094555874,30% least deprived,2021-09-30,THE HICKS GROUP PRACTICE,D81050,Y61,480.0,2210.0,7310.0,15159.0,145.79,31.66
4994,B82075,MAYFORD HOUSE SURGERY,GP,2019,13.514694794464,5399.0,0.22664756446991405,30% least deprived,2021-09-30,MAYFORD HOUSE SURGERY,B82075,Y63,262.0,1515.0,4155.0,9635.0,157.24,27.19
4995,C83631,THE SPALDING GP SURGERY,GP,2019,13.5087512783053,5400.0,0.22650429799426935,30% least deprived,2021-09-30,THE SPALDING GP SURGERY,C83631,Y60,2.0,446.0,1123.0,3146.0,141.77,0.64
4996,N81001,AUDLEM MEDICAL PRACTICE,GP,2019,13.507775909768,5401.0,0.22636103151862463,30% least deprived,2021-09-30,AUDLEM MEDICAL PRACTICE,N81001,Y62,36.0,654.0,9505.0,5012.0,130.49,7.18
4997,M84010,AVONSIDE HEALTH CENTRE,GP,2019,13.5057969190495,5402.0,0.22621776504297994,30% least deprived,2021-09-30,AVONSIDE HEALTH CENTRE,M84010,Y60,0.0,924.0,25011.0,10156.0,90.98,0.0
4998,B87001,MIDDLESTOWN,GP,2019,13.5042159306743,5403.0,0.22607449856733525,30% least deprived,2021-09-30,MIDDLESTOWN,B87001,Y63,7.0,624.0,2428.0,9064.0,68.84,0.77
4999,B83006,SILSDEN & STEETON MEDICAL PRACTICE,GP,2019,13.5040343844492,5404.0,0.22593123209169055,30% least deprived,2021-09-30,SILSDEN & STEETON MEDICAL PRACTICE,B83006,Y63,42.0,1670.0,4772.0,11724.0,142.44,3.58
5000,K83069,MARSHALLS ROAD SURGERY,GP,2019,13.5000898573081,5405.0,0.22578796561604583,30% least deprived,2021-09-30,MARSHALLS ROAD SURGERY,K83069,Y60,0.0,241.0,4544.0,2528.0,95.33,0.0
5001,H84051,ROSELAWN,GP,2019,13.498891141765,5406.0,0.22564469914040114,30% least deprived,2021-09-30,ROSELAWN,H84051,Y56,0.0,219.0,9304.0,6203.0,35.31,0.0
5002,H85115,SHOTFIELD MEDICAL PRACTICE,GP,2019,13.4982910983489,5407.0,0.22550143266475645,30% least deprived,2021-09-30,SHOTFIELD MEDICAL PRACTICE,H85115,Y56,42.0,877.0,34022.0,13403.0,65.43,3.13
5003,M83030,THE LANGTON MEDICAL GROUP,GP,2019,13.4963483711411,5408.0,0.22535816618911175,30% least deprived,2021-09-30,THE LANGTON MEDICAL GROUP,M83030,Y60,248.0,1213.0,38534.0,13961.0,86.88,17.76
5004,N84025,WESTWAY MEDICAL CENTRE,GP,2019,13.4909777121044,5409.0,0.22521489971346706,30% least deprived,2021-09-30,WESTWAY MEDICAL CENTRE,N84025,Y62,0.0,1475.0,25763.0,8869.0,166.31,0.0
5005,L84070,HIGH STREET MEDICAL CENTRE,GP,2019,13.4889809904952,5410.0,0.22507163323782234,30% least deprived,2021-09-30,HIGH STREET MEDICAL CENTRE,L84070,Y58,0.0,608.0,1571.0,6424.0,94.65,0.0
5006,C84044,DEER PARK FAMILY MEDICAL PRACTICE,GP,2019,13.4851249877846,5411.0,0.22492836676217765,30% least deprived,2021-09-30,DEER PARK FAMILY MEDICAL PRACTICE,C84044,Y60,0.0,1283.0,18509.0,10533.0,121.81,0.0
5007,M85026,ASHFIELD SURGERY,GP,2019,13.4690919911364,5412.0,0.22478510028653295,30% least deprived,2021-09-30,ASHFIELD SURGERY,M85026,Y60,532.0,1509.0,60855.0,15456.0,97.63,34.42
5008,E86005,THE OAKLAND MEDICAL CENTRE,GP,2019,13.4655297205277,5413.0,0.22464183381088826,30% least deprived,2021-09-30,THE OAKLAND MEDICAL CENTRE,E86005,Y56,0.0,546.0,12917.0,6996.0,78.04,0.0
5009,G83004,BARNARD MEDICAL GROUP,GP,2019,13.4600571331981,5415.0,0.22435530085959884,30% least deprived,2021-09-30,BARNARD MEDICAL GROUP,G83004,Y56,248.0,442.0,27656.0,14431.0,30.63,17.19
5010,G83006,THE ALBION SURGERY,GP,2019,13.4593260001354,5416.0,0.22421203438395415,30% least deprived,2021-09-30,THE ALBION SURGERY,G83006,Y56,194.0,832.0,24637.0,14933.0,55.72,12.99
5011,E82104,THE SOLLERSHOTT SURGERY,GP,2019,13.458041309431,5417.0,0.22406876790830946,30% least deprived,2021-09-30,THE SOLLERSHOTT SURGERY,E82104,Y61,38.0,389.0,1304.0,5486.0,70.91,6.93
5012,M81006,SEVERN VALLEY MEDICAL PRACTICE,GP,2019,13.4573065399164,5418.0,0.22392550143266476,30% least deprived,2021-09-30,SEVERN VALLEY MEDICAL PRACTICE,M81006,Y60,0.0,1940.0,56699.0,20113.0,96.46,0.0
5013,D81031,YAXLEY GROUP PRACTICE,GP,2019,13.4571495929031,5419.0,0.22378223495702007,30% least deprived,2021-09-30,YAXLEY GROUP PRACTICE,D81031,Y61,0.0,1052.0,5598.0,17698.0,59.44,0.0
5014,E82088,HAILEY VIEW SURGERY,GP,2019,13.4487510324484,5420.0,0.22363896848137535,30% least deprived,2021-09-30,HAILEY VIEW SURGERY,E82088,Y61,857.0,1505.0,3122.0,10056.0,149.66,85.22
5015,J81616,PUDDLETOWN SURGERY,GP,2019,13.4452977714557,5421.0,0.22349570200573066,30% least deprived,2021-09-30,PUDDLETOWN SURGERY,J81616,Y58,81.0,333.0,2052.0,4238.0,78.57,19.11
5016,M81091,CORBETT MEDICAL PRACTICE,GP,2019,13.4418625029313,5422.0,0.22335243553008596,30% least deprived,2021-09-30,CORBETT MEDICAL PRACTICE,M81091,Y60,65.0,1814.0,47457.0,13631.0,133.08,4.77
5017,C84047,THE CALVERTON PRACTICE,GP,2019,13.437462148522,5423.0,0.22320916905444127,30% least deprived,2021-09-30,THE CALVERTON PRACTICE,C84047,Y60,0.0,1105.0,1877.0,9699.0,113.93,0.0
5018,C81062,HANNAGE BROOK MEDICAL CENTRE,GP,2019,13.4344863574352,5425.0,0.22292263610315186,30% least deprived,2021-09-30,HANNAGE BROOK MEDICAL CENTRE,C81062,Y60,84.0,1705.0,4579.0,8923.0,191.08,9.41
5019,L85040,"MILLBROOK SURGERY, CASTLE CARY",GP,2019,13.4343373471308,5426.0,0.22277936962750716,30% least deprived,2021-09-30,"MILLBROOK SURGERY, CASTLE CARY",L85040,Y58,0.0,703.0,14945.0,6157.0,114.18,0.0
5020,M84004,WHITEHALL MEDICAL PRACTICE,GP,2019,13.4299785150541,5427.0,0.22263610315186247,30% least deprived,2021-09-30,WHITEHALL MEDICAL PRACTICE,M84004,Y60,258.0,1226.0,57672.0,14228.0,86.17,18.13
5021,E83017,LONGROVE SURGERY,GP,2019,13.4290826036968,5428.0,0.22249283667621778,30% least deprived,2021-09-30,LONGROVE SURGERY,E83017,Y56,0.0,1175.0,38585.0,17357.0,67.7,0.0
5022,C82038,LATHAM HOUSE MEDICAL PRACTICE,GP,2019,13.4197114076988,5429.0,0.22234957020057305,30% least deprived,2021-09-30,LATHAM HOUSE MEDICAL PRACTICE,C82038,Y60,716.0,4458.0,17486.0,35831.0,124.42,19.98
5023,L83040,PINHOE SURGERY,GP,2019,13.4143525997774,5430.0,0.22220630372492836,30% least deprived,2021-09-30,PINHOE SURGERY,L83040,Y58,972.0,1362.0,44859.0,14298.0,95.26,67.98
5024,C88040,OUGHTIBRIDGE SURGERY,GP,2019,13.4125218965517,5431.0,0.22206303724928367,30% least deprived,2021-09-30,OUGHTIBRIDGE SURGERY,C88040,Y63,0.0,431.0,778.0,5764.0,74.77,0.0
5025,A82021,CASTLEGATE AND DERWENT SURGERY,GP,2019,13.4107260768335,5432.0,0.22191977077363897,30% least deprived,2021-09-30,CASTLEGATE AND DERWENT SURGERY,A82021,Y63,22.0,2106.0,52712.0,17477.0,120.5,1.26
5026,M82023,PRESCOTT SURGERY,GP,2019,13.4085482573727,5433.0,0.22177650429799428,30% least deprived,2021-09-30,PRESCOTT SURGERY,M82023,Y60,0.0,798.0,16346.0,7283.0,109.57,0.0
5027,A84016,PRUDHOE MEDICAL GROUP,GP,2019,13.3991811403509,5434.0,0.22163323782234956,30% least deprived,2021-09-30,PRUDHOE MEDICAL GROUP,A84016,Y63,184.0,532.0,1827.0,6919.0,76.89,26.59
5028,C82017,MEASHAM MEDICAL UNIT,GP,2019,13.3975441310976,5435.0,0.22148997134670487,30% least deprived,2021-09-30,MEASHAM MEDICAL UNIT,C82017,Y60,470.0,2666.0,6874.0,15052.0,177.12,31.23
5029,P81185,RIVERSIDE MEDICAL CENTRE,GP,2019,13.3959391104836,5436.0,0.22134670487106017,30% least deprived,2021-09-30,RIVERSIDE MEDICAL CENTRE,P81185,Y62,0.0,1744.0,21944.0,11104.0,157.06,0.0
5030,A86036,GOSFORTH MEMORIAL MED.CTR,GP,2019,13.3932702299194,5437.0,0.22120343839541548,30% least deprived,2021-09-30,GOSFORTH MEMORIAL MED.CTR,A86036,Y63,42.0,910.0,3261.0,10623.0,85.66,3.95
5031,N81049,KNUTSFORD MEDICAL PARTNERSHIP,GP,2019,13.3931981378634,5438.0,0.2210601719197708,30% least deprived,2021-09-30,KNUTSFORD MEDICAL PARTNERSHIP,N81049,Y62,217.0,3704.0,70943.0,22981.0,161.18,9.44
5032,K84003,ISLIP SURGERY,GP,2019,13.388812954507,5439.0,0.22091690544412607,30% least deprived,2021-09-30,ISLIP SURGERY,K84003,Y59,98.0,684.0,22128.0,6224.0,109.9,15.75
5033,L83086,MODBURY HEALTH CENTRE,GP,2019,13.3804088968771,5440.0,0.22077363896848137,30% least deprived,2021-09-30,MODBURY HEALTH CENTRE,L83086,Y58,0.0,916.0,2058.0,4821.0,190.0,0.0
5034,C81018,DOVE RIVER,GP,2019,13.3794330736132,5441.0,0.22063037249283668,30% least deprived,2021-09-30,DOVE RIVER,C81018,Y60,0.0,634.0,19423.0,8737.0,72.56,0.0
5035,F86083,THE EASTERN AVENUE MEDICAL CENTRE,GP,2019,13.3774561797753,5442.0,0.22048710601719199,30% least deprived,2021-09-30,THE EASTERN AVENUE MEDICAL CENTRE,F86083,Y56,0.0,156.0,10777.0,6604.0,23.62,0.0
5036,M83601,BRINSLEY AVENUE PRACTICE,GP,2019,13.3571382249398,5443.0,0.22034383954154727,30% least deprived,2021-09-30,BRINSLEY AVENUE PRACTICE,M83601,Y60,0.0,828.0,16019.0,5951.0,139.14,0.0
5037,K84044,MANOR SURGERY,GP,2019,13.349421585955,5444.0,0.22020057306590257,30% least deprived,2021-09-30,MANOR SURGERY,K84044,Y59,316.0,1295.0,57196.0,18838.0,68.74,16.77
5038,K84080,28 BEAUMONT STREET,GP,2019,13.348541979403,5445.0,0.22005730659025788,30% least deprived,2021-09-30,28 BEAUMONT STREET,K84080,Y59,1.0,262.0,9968.0,5576.0,46.99,0.18
5039,G83025,WELLING MEDICAL PRACTICE,GP,2019,13.3463795129428,5447.0,0.2197707736389685,30% least deprived,2021-09-30,WELLING MEDICAL PRACTICE,G83025,Y56,0.0,496.0,20541.0,11376.0,43.6,0.0
5040,A87005,WHITLEY BAY HEALTH CENTRE,GP,2019,13.3463563009256,5448.0,0.21962750716332377,30% least deprived,2021-09-30,WHITLEY BAY HEALTH CENTRE,A87005,Y63,445.0,2415.0,5586.0,12439.0,194.15,35.77
5041,E85683,GLEBE STREET SURGERY,GP,2019,13.3349136918211,5449.0,0.21948424068767908,30% least deprived,2021-09-30,GLEBE STREET SURGERY,E85683,Y56,1.0,592.0,2898.0,4296.0,137.8,0.23
5042,P82023,MANDALAY MEDICAL CENTRE,GP,2019,13.3344641693811,5450.0,0.21934097421203438,30% least deprived,2021-09-30,MANDALAY MEDICAL CENTRE,P82023,Y62,0.0,46.0,3899.0,9167.0,5.02,0.0
5043,M82059,SHAWBIRCH MEDICAL CENTRE,GP,2019,13.3309821212121,5451.0,0.2191977077363897,30% least deprived,2021-09-30,SHAWBIRCH MEDICAL CENTRE,M82059,Y60,53.0,1503.0,37183.0,13512.0,111.23,3.92
5044,B83031,OAK GLEN SURGERY,GP,2019,13.3289520474138,5452.0,0.219054441260745,30% least deprived,2021-09-30,OAK GLEN SURGERY,B83031,Y63,688.0,539.0,1985.0,3787.0,142.33,181.67
5045,J83042,ROWDEN SURGERY,GP,2019,13.3236072899379,5453.0,0.21891117478510028,30% least deprived,2021-09-30,ROWDEN SURGERY,J83042,Y58,9535.0,2282.0,14811.0,16938.0,134.73,562.94
5046,H81122,HYTHE MEDICAL CENTRE SURGERY,GP,2019,13.3196056632459,5454.0,0.21876790830945558,30% least deprived,2021-09-30,HYTHE MEDICAL CENTRE SURGERY,H81122,Y59,0.0,180.0,11964.0,7573.0,23.77,0.0
5047,E85038,"THE SURGERY, DR MANGWANA & PARTNERS",GP,2019,13.3188721323806,5455.0,0.2186246418338109,30% least deprived,2021-09-30,"THE SURGERY, DR MANGWANA & PARTNERS",E85038,Y56,1.0,240.0,809.0,5306.0,45.23,0.19
5048,M81084,CATSHILL VILLAGE SURGERY,GP,2019,13.3162027152687,5456.0,0.2184813753581662,30% least deprived,2021-09-30,CATSHILL VILLAGE SURGERY,M81084,Y60,0.0,570.0,10957.0,5476.0,104.09,0.0
5049,H83018,SELSDON PARK MEDICAL PRACTICE,GP,2019,13.3149581544161,5457.0,0.2183381088825215,30% least deprived,2021-09-30,SELSDON PARK MEDICAL PRACTICE,H83018,Y56,210.0,1041.0,35764.0,12491.0,83.34,16.81
5050,H82032,RIVERBANK MEDICAL CENTRE,GP,2019,13.3042426329276,5459.0,0.2180515759312321,30% least deprived,2021-09-30,RIVERBANK MEDICAL CENTRE,H82032,Y59,50.0,887.0,3201.0,12916.0,68.67,3.87
5051,K83017,WANSFORD,GP,2019,13.3020694018405,5460.0,0.2179083094555874,30% least deprived,2021-09-30,WANSFORD,K83017,Y61,66.0,1850.0,3587.0,8622.0,214.57,7.65
5052,H82009,ST.LAWRENCE SURGERY,GP,2019,13.2984192216981,5461.0,0.2177650429799427,30% least deprived,2021-09-30,ST. LAWRENCE SURGERY,H82009,Y59,858.0,1759.0,40114.0,15742.0,111.74,54.5
5053,G82042,TONBRIDGE MEDICAL GROUP,GP,2019,13.2968048379966,5462.0,0.21762177650429798,30% least deprived,2021-09-30,TONBRIDGE MEDICAL GROUP,G82042,Y59,0.0,1129.0,24377.0,16466.0,68.57,0.0
5054,J82042,BADGERSWOOD SURGERY,GP,2019,13.2958749538643,5463.0,0.2174785100286533,30% least deprived,2021-09-30,BADGERSWOOD SURGERY,J82042,Y59,0.0,1185.0,31651.0,15626.0,75.84,0.0
5055,P81154,GRANVILLE HOUSE MED CTRE,GP,2019,13.2928914430136,5464.0,0.2173352435530086,30% least deprived,2021-09-30,GRANVILLE HOUSE MED CTRE,P81154,Y62,0.0,1577.0,41879.0,8331.0,189.29,0.0
